property_type,society,sector,price,built_up_area,price_per_sqft,bedRoom,bathroom,balcony,agePossession,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_category,floor_category
flat,Godrej Aristocrat,sector 38,5.0,2520.0,19841.27,8,0,3+,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Signature Park,sector 107,2.25,2361.0,9529.86,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Smartworld One Dxp,sector 66,8.5,3660.0,23224.04,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Smartworld Gems,sector 105,0.24,650.0,3692.31,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Dlf Ultima,sector ,1.3,981.0,13251.78,2,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Orchid Petals,sector 85,0.6,658.0,9118.54,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Orris Aster Court,sector 95,1.35,950.0,14210.53,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Puri Diplomatic Greens,sector ,11.0,6800.0,16176.47,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 79,2.48,1775.0,13971.83,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ansal Api Esencia,sector 77,2.0,1250.0,16000.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Dharam,sector 67,1.6,1200.0,13333.33,2,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Atssanctuary,sector 57,2.2,1368.0,16081.87,3,2,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Elante Residencies,sector 57,3.9,5513.0,7074.19,5,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Gwal Pahari,sector 37,3.9,2469.0,15795.87,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ikonic M3M Mar,sector 103,3.85,1948.0,19763.86,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Terra Elegance Independent Residential Floor,sector 85,3.82,2392.0,15969.9,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Bella Vista Central Park,sector 59,8.0,2300.0,34782.61,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Bella Vista Central Park,sector 47,0.85,997.0,8525.58,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Bella Vista Central Park,sector ,3.64,3160.0,11518.99,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Bella Vista Central Park,sector ,3.6,2900.0,12413.79,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Bella Vista Central Park,sector 80,2.99,1259.0,23749.01,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Suncity Vatsal Valley,sector ,1.35,1482.0,9109.31,3,3,3,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sare Petioles,sector 79,2.19,869.0,25201.38,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Dlf Express Greens,sector 92,1.15,600.0,19166.67,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,,sector 106,6.3,1692.0,37234.04,4,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Pyramid Urbana,sector 93,1.9,1450.0,13103.45,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature De Luxe Dxp,sector 95,1.62,1200.0,13500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Rof Pyramid Amaltas,sector 7,0.37,600.0,6166.67,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Atskocoon,sector ,1.25,1100.0,11363.64,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Eldeco Acclaim,sector 37,0.66,801.0,8239.7,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Bptp Mansions Park Prime,sector 56,2.6,1650.0,15757.58,4,0,3,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Chakkarpur,sector 63,4.1,2083.0,19683.15,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Pareena Micasa,sector 37,1.37,1006.0,13618.29,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Elevate Reserve,sector ,1.9,1255.0,15139.44,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Assotech Blith,sector ,1.5,1146.0,13089.01,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ss Coralwood,sector ,1.04,900.0,11555.56,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Ashiana Mulberry,sector 93,1.75,1225.0,14285.71,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Omaxe Nile,sector ,1.52,550.0,27636.36,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Omaxe Nile,sector ,3.75,1770.0,21186.44,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Orris Carnation Residency,sector ,2.6,2125.0,12235.29,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Parsvnath Green Ville,sector 70,3.5,1800.0,19444.44,4,0,0,New Property,0,0,0,0,0,Furnished,Medium,Mid Floor
flat,Parsvnath Green Ville,sector 59,7.5,3106.0,24146.81,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Adani Brahma Samsara,sector 83,2.15,1302.0,16513.06,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Adani Brahma Samsara,sector 86,3.0,2356.0,12733.45,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Raheja Atlantis,sector 36,0.65,583.0,11149.23,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Bptp Amstoria Verti Greens,sector 108,0.75,1250.0,6000.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 91,3.75,2700.0,13888.89,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Tata Rais,sector 3,0.95,1000.0,9500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Tata Rais,sector 69,4.5,2690.0,16728.62,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Vatika Premium,sector 67,1.08,1000.0,10800.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Vatika Premium,sector 103,1.6,1348.0,11869.44,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Kendriya,sector 47,1.45,997.0,14543.63,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,,sector 50,15.5,4091.0,37888.05,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,M3M Woodshire,sector 84,1.23,1050.0,11714.29,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Smartworld Edition,sector 46,2.45,1760.0,13920.45,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 85,2.0,1405.0,14234.88,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Signature,sector 45,2.7,1500.0,18000.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Pyramid Heights,sector 69,5.25,2690.0,19516.73,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Landmark Avana,sector 37,1.55,1305.0,11877.39,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Emaar Palm Spr,sector 113,2.3,1310.0,17557.25,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Godrej,sector 111,4.0,2161.0,18509.95,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Umang W,sector 71,3.95,1356.0,29129.79,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ireothe Corridors,sector ,2.55,1789.0,14253.77,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Mk White House,sector 92,2.75,1275.0,21568.63,4,4,0,New Property,0,1,1,0,0,Semi-Furnished,High,Mid Floor
flat,Signature De Luxe Dxp,sector 88,1.63,1200.0,13583.33,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Godrej Vrikshya,sector 82,1.65,1430.0,11538.46,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ganga Anantam,sector 70,1.75,1560.0,11217.95,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 37,2.08,1840.0,11304.35,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Unitech Uniworld Garden,sector 78,0.7,1224.0,5718.95,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Abw La Lagune,sector 103,0.82,1361.0,6024.98,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Abw La Lagune,sector 93,2.5,1700.0,14705.88,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ashiana Aaroham,sector 60,3.98,1630.0,24417.18,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Parsvnath Green Ville,sector 56,2.65,2074.0,12777.24,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3M Antalya Hills I,sector ,1.6,2119.0,7550.73,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Signature,sector 106,2.9,1200.0,24166.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Elan Presidential,sector 70,1.9,1739.0,10925.82,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Spaze Privvy Address,sector 109,4.2,3045.0,13793.1,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,,sector 7,1.99,1900.0,10473.68,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Ramprasta Awho,sector 70,1.85,1300.0,14230.77,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Jyoti Park,sector ,0.95,1858.0,5113.02,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Cosmos Executive Apartment,sector 72,4.7,2625.0,17904.76,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Trisara Apex Our,sector 110,3.85,3400.0,11323.53,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,,sector 32,1.7,750.0,22666.67,0,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Birla Navya,sector ,6.55,2850.0,22982.46,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Imperia Esfera,sector 69,5.0,2355.0,21231.42,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Central Park Flower Valley,sector 111,4.9,2440.0,20081.97,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Dlf Express Greens,sector 79,2.65,1547.0,17129.93,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Ryan Enclave,sector ,2.75,1200.0,22916.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Rof Insignia Park,sector 79,3.7,2200.0,16818.18,4,5,0,New Property,0,1,0,0,0,Semi-Furnished,High,High Floor
flat,Suncity Vatsal Valley,sector ,1.65,1550.0,10645.16,4,0,0,New Property,0,0,0,0,0,Furnished,Medium,Low Floor
flat,Dlf Regency Park,sector ,4.5,2410.0,18672.2,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Friends,sector 50,2.82,1877.0,15023.97,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,Medium,High Floor
flat,Unitech Uniworld Spa,sector 93,1.9,1500.0,12666.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Tulip Ivory,sector ,1.52,1064.0,14285.71,2,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Dlf New Heights,sector 105,0.42,560.0,7500.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,,sector 63,1.0,580.0,17241.38,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Raheja Vedaanta,sector ,1.73,2250.0,7688.89,5,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Dlf New Heights,sector 32,2.85,1590.0,17924.53,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 43,16.0,2700.0,59259.26,6,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Lotus Villas,sector 79,3.3,2090.0,15789.47,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Smartworld Sky Arc,sector 79,4.02,1508.0,26657.82,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector ,1.25,900.0,13888.89,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Indiabulls Centrum Park,sector 79,3.12,2309.0,13512.34,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Unitech Uniworld Garden,sector 79,3.25,2400.0,13541.67,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector ,3.74,1781.0,20999.44,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Unitech Espace,sector 113,4.3,2077.0,20702.94,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Antriksh Heights,sector 83,2.1,1271.0,16522.42,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 95,0.56,514.0,10894.94,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Godrej Air,sector 47,3.65,2200.0,16590.91,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 69,4.65,1250.0,37200.0,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 111,3.1,1825.0,16986.3,4,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature D,sector 110,0.9,641.0,14040.56,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,M3M Capital,sector 60,7.0,2667.0,26246.72,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Puri Diplomatic Greens,sector 99,2.52,2352.0,10714.29,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Pyramid Alban,sector 3,2.5,2078.0,12030.8,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Central Park Flower Valley,sector 36,1.8,900.0,20000.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Vatika Signature Villas,sector 67,3.3,1745.0,18911.17,4,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Golf Course,sector 113,3.25,1500.0,21666.67,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Godrej Icon,sector 89,2.49,1133.0,21977.05,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Mapsko Casa Bella Villa,sector 89,1.84,1503.0,12242.18,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Unitech Vistas,sector ,2.5,1996.0,12525.05,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Emperium Premio,sector 79,1.7,1325.0,12830.19,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ansals Highland Park,sector 102,3.9,1664.0,23437.5,2,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Spaze Privvy Address,sector ,3.75,2150.0,17441.86,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Ireoskyon,sector 62,4.5,2150.0,20930.23,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 84,3.1,1800.0,17222.22,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 51,3.75,3200.0,11718.75,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Unitech Anthea,sector 95,0.75,671.0,11177.35,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Sadar Bazar,sector 55,2.5,1687.0,14819.21,4,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Atskocoon,sector 62,6.1,2588.0,23570.32,3,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,,sector 81,1.11,547.0,20292.5,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Dlf Express Greens,sector ,0.7909999999999999,643.0,12301.71,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Tata Primanti,sector 70,2.0,1370.0,14598.54,2,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Indiabulls Enigma,sector 81,1.11,547.0,20292.5,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Independent Dlf,sector ,0.7909999999999999,643.0,12301.71,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Smartworld Sky Arc,sector 40,3.1,1393.0,22254.13,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 85,3.55,2812.0,12624.47,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,M3M Antalya Hills,sector 70,8.5,5480.0,15510.95,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,South,sector 37,3.3,1828.0,18052.52,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Bestech Altura,sector ,2.0,1741.0,11487.65,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Sanjay Gram,sector 88,2.25,1620.0,13888.89,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Emaar Palm Square,sector 89,2.0,1550.0,12903.23,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Unitech Fresco,sector 107,1.35,1366.0,9882.87,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Signature,sector 28,3.0,1818.0,16501.65,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature Dax,sector ,1.5,1900.0,7894.74,10,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Ramsons Kshitij,sector 108,1.5,1400.0,10714.29,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Expressway Towers,sector 79,3.75,2675.0,14018.69,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 84,1.3,1450.0,8965.52,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature Prime,sector ,2.92,1825.0,16000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Vatika Kunj,sector 89,0.65,725.0,8965.52,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Central Park Aqua Front Towers,sector 95,1.72,1750.0,9828.57,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sushant Lok,sector ,5.75,2850.0,20175.44,4,4,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,M3M Golf Hills,sector 85,3.0,2560.0,11718.75,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,M3M Golf Hills,sector 37,1.85,1875.0,9866.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Godrej,sector 67,1.1,625.0,17600.0,0,0,0,New Property,0,0,0,0,0,Furnished,Medium,High Floor
flat,Godrej,sector ,5.5,2999.0,18339.45,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Aipl Riviera Lake,sector ,2.95,1650.0,17878.79,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,M3Mansion,sector 22,5.25,2309.0,22737.12,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Vatika India Next Plots,sector 71,4.9,2780.0,17625.9,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,High,High Floor
flat,Signature Roselia,sector 86,0.612,1360.0,4500.0,2,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,New Palam,sector 102,1.0,645.0,15503.88,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 33,2.5,1100.0,22727.27,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Zenith,sector 32,2.8,1200.0,23333.33,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Smartworld Sky Arc,sector ,5.0,3000.0,16666.67,8,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,M3M Crown,sector 70,1.85,1300.0,14230.77,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Diplomatsgolf L,sector ,0.86,1800.0,4777.78,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Adani Samsara,sector 72,5.5,2500.0,22000.0,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Pareena Coban,sector 52,2.8,1854.0,15102.48,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Godrej Habitat,sector 71,2.2,1650.0,13333.33,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature Park,sector 89,2.0,2175.0,9195.4,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Ansal Versalia,sector 79,1.87,1100.0,17000.0,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Signature Imperial,sector 47,1.45,997.0,14543.63,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Smartworld One Dxp,sector ,1.7,1120.0,15178.57,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Godrej Zenith,sector 102,3.5,2579.0,13571.15,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Smartworld Gems,sector 37,2.1,1611.0,13035.38,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Godrej Nature Plus,sector 90,2.25,1760.0,12784.09,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature,sector 49,3.9,2082.0,18731.99,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector ,1.3,1264.0,10284.81,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Bptp Amstoria Verti Greens,sector 68,0.958,1430.0,6699.3,2,0,0,New Property,1,0,0,1,0,Semi-Furnished,Medium,High Floor
flat,,sector ,4.75,2215.0,21444.7,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Emaar Amaris,sector 89,1.35,1196.0,11287.63,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Badshahpur,sector 45,2.65,1260.0,21031.75,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Ss L,sector 99,0.65,520.0,12500.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Mayfield Garden,sector 49,5.5,2777.0,19805.55,4,0,0,Old Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Signature Roselia,sector 76,8.5,3577.0,23762.93,4,0,0,Old Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Sushant Lok,sector 69,5.2,2355.0,22080.68,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Emaar Digi,sector 85,3.55,2812.0,12624.47,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Sushant Lok,sector 110,3.5,3000.0,11666.67,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Signature,sector 79,3.0,2300.0,13043.48,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 55,2.75,1700.0,16176.47,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Rof Atulyas,sector 102,3.32,1653.0,20084.69,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Capital,sector 79,3.0,1902.0,15772.87,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Signature,sector ,2.25,1733.0,12983.27,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Signature Imperial,sector ,0.67,1109.0,6041.48,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,,sector 79,2.9,1902.0,15247.11,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Rof Atulyas,sector 86,0.76,650.0,11692.31,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 88,3.1,2317.0,13379.37,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,High,High Floor
flat,,sector 112,4.0,1800.0,22222.22,3,0,3,New Property,0,1,0,0,0,Semi-Furnished,High,High Floor
flat,,sector 54,10.2,2704.0,37721.89,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Bptp Astaire Gardens,sector 109,3.35,2585.0,12959.38,3,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Signature Sarvam Dxp,sector 49,6.75,1942.0,34757.98,4,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Central Park Flower Valley,sector 43,4.5,2600.0,17307.69,4,4,1,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,,sector 109,3.25,2150.0,15116.28,3,0,0,New Property,0,1,0,0,0,Unfurnished,High,High Floor
flat,,sector 22,3.24,1000.0,32400.0,2,0,2,New Property,0,0,0,0,0,Furnished,Medium,High Floor
flat,Zak Ivory Arches,sector 69,3.3,1800.0,18333.33,4,0,2,New Property,0,0,0,0,0,Furnished,High,High Floor
flat,Tulip Petals,sector 65,2.5,1310.0,19083.97,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
